count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,Sentiment,clean_text,clean_count_words
10,0,1,0,0,0,0,woke di morn stil aliv twitter,6
6,0,1,1,0,0,0,twitter,1
25,0,2,1,0,0,0,follow twitter not mean cool see didnt follow yo thirsti ass back dummi xd,14
4,0,1,0,0,0,0,getn gn twitter,3
6,1,1,1,1,0,0,hey get back twitter,4
14,1,1,1,1,0,0,rt instead updat twitter updat life,6
19,0,3,0,3,0,0,occupi twitter let make twitter social media not bulletin board engag interact social,13
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
14,0,1,0,0,0,0,twitter follow either like sens humor sex appeal,8
7,0,1,0,1,0,0,facebook oof twitter night night everi,6
17,0,2,0,0,1,0,twitter adam levin take aim evil fox news start twitter spat http co dzmphbut tweezard,15
25,0,3,0,0,0,0,nigga talk bout share one condom boy run train girl twitter nasti muthafucka,13
9,1,2,0,0,0,0,twitter kind turn live,4
19,0,2,1,2,0,0,wan na rt lot tweet app work best twitter app,10
2,0,1,1,0,0,0,twitter fdp,2
11,1,1,0,0,0,0,well feel great first twitter friend,6
11,0,2,0,0,1,0,tweet like celeb http co cqfsjdwb twitter,7
23,1,3,1,1,0,0,rt see rted ur stuff twitter censorship jeez peopl binaryfair teach,11
15,0,1,0,0,0,0,hey place around time come twitter,6
22,2,2,2,2,0,0,need unfollow wannab rt rt real thug twitter confusedbymytimelin hell no,11
25,0,3,0,2,0,0,see rted ur stuff twitter censorship jeez peopl binaryfair teach vain ass lesson,13
24,0,3,0,0,0,0,twitter must share care interact social ignor give thise truli social,11
2,0,2,0,0,0,0,goodmourn twitter,2
9,0,1,0,0,0,0,got blade twitter street third shift,6
21,3,2,2,0,0,0,rt rt lose follow twitter worri even jesu lost follow unknown quot via,13
11,0,1,0,2,0,0,ppl emphas make thyself look greater twitter,7
16,1,2,1,0,0,0,gt rt twitter facebook gone get sumbodi beat mane everybodi reckless,11
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
7,1,4,0,0,0,0,welcom twitter friend hashtag,4
7,0,3,0,0,1,0,twitter follow free http co vekuzr,6
4,0,1,0,0,0,0,kiit twitter,2
13,0,1,1,0,0,0,wish sleep day morrow got practic gn twitter,8
30,1,2,0,0,0,0,toocool twitter go result life would bore think,8
14,1,2,0,0,0,0,twitter facebook gone get sumbodi beat mane everybodi reckless,9
14,1,1,1,1,0,0,rt instead updat twitter updat life,6
8,0,1,0,0,0,0,karat kid skittl cranberri juic goodnight twitter,7
24,0,2,0,0,0,0,got mention go click run run run new ha ha ha ha twitter kid twitalsh,15
2,0,1,1,0,0,0,twitter ballotboxwithcheck,2
15,2,1,1,0,1,0,rt top twitter acronym abbrevi initi http co eqgbhnq via,10
14,1,3,0,0,0,0,thank look forward review book twitter author socialmedia,8
14,0,1,0,0,0,0,twitter hella funni got peopl grew lmao,7
6,1,2,0,0,0,0,took twitter virgin bitch,4
12,0,1,0,1,0,0,instead updat twitter updat life,5
8,0,1,0,1,0,0,top thing would chang twitter go,6
6,1,2,1,0,0,0,rt twitter not eharmoni,4
16,1,3,2,0,1,0,rt twitter reveal latest growth number http co sujtkf twitter smm socialmedia,12
23,0,2,0,0,1,0,twitter age year day hour minut second find http co yiodvk twittertim,12
17,0,6,0,0,1,0,wordpress plugin klick button http co ujivdxu klick button facebook googl like socialshareprivaci twitter,14
8,1,1,0,0,0,0,alexth assholebabb new twitter name,5
13,0,2,0,0,0,0,twitter facebook gone get sumbodi beat mane everybodi reckless,9
4,0,1,0,0,0,0,facebook twitter,2
7,1,2,0,0,0,0,actual toocool twitter,3
4,0,2,0,0,0,0,twitter not eharmoni,3
10,1,2,1,1,0,0,rt real thug twitter confusedbymytimelin hell no,7
15,0,3,0,0,0,0,wow good old classic hoodmemori classic moment share twitter,9
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
25,1,2,1,0,1,0,rt twitter age year day hour minut second find http co spitzfcx twittertim,13
2,0,1,0,0,0,0,twitter fboff,2
23,0,2,0,0,1,0,twitter age year day hour minut second find http co njthutm twittertim,12
19,2,2,1,0,0,0,rt lose follow twitter worri even jesu lost follow unknown quot via,12
16,2,1,2,1,0,0,got rt crack advertis twitter lol,6
19,1,3,0,0,1,0,tri explain would twitter twitter http co opjnrxlb,8
11,1,1,1,0,0,0,yaaaaaaaay made tallman twitter list stand baybeeee,7
7,0,1,0,2,0,0,damn tire need rest night twitter,6
16,6,1,9,0,0,0,rt hey everybodi twitter follow noww,6
5,0,1,0,2,0,0,twitter wassup lol,3
11,2,1,0,0,0,0,take much cool twitter,4
13,0,1,0,1,0,0,get blank row twitter feed websit,6
17,0,3,0,0,0,0,couldnt tweet phone lot peopl wouldnt twitter broke fact,9
15,4,1,1,3,0,0,rt mm yeo twitter free free free,7
23,0,2,0,0,1,0,twitter age year day hour minut second find http co hcrfspd twittertim,12
22,0,2,0,0,0,0,twitter pleas forgiv last slew tweet rough night pray forgiv tosleepigo,11
3,0,1,0,0,0,0,twitter,1
2,0,1,0,1,0,0,goodmorn twitter,2
6,2,1,1,0,0,0,rt twitter dark,3
3,0,1,0,0,0,0,bye bye twitter,3
4,1,1,0,0,0,0,twitter dark,2
7,1,1,0,0,0,0,twitter,1
10,0,1,0,9,0,0,hello centuri past till write twitter love,7
6,1,1,0,1,0,0,relaxin mind twitter,3
13,0,2,7,0,0,0,phone thank god fuck sprint im twitter nite lina,9
19,5,1,9,0,1,0,rt rt simpli da best twitter tweep cont http co rcpebw,11
18,8,1,9,1,0,0,rt ty rt simpli da best twitter tweep,8
23,0,1,0,1,1,0,figgur twitter ladi gem friend get new one new boo http co dxnnpib,13
5,0,1,0,0,0,0,ohemge follow twitter,3
29,0,1,1,0,1,0,keep twitter follow http co xdgstl mani tweep rock not yet,11
20,1,2,1,0,0,0,rt im chillin man tri stay humbl hard nigga hatin pump fakin via twitter,14
12,0,2,0,1,1,0,strateg technolog agenda http co bmeiyrq twitter strategi,8
21,1,3,1,2,1,0,rt put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autop,13
18,0,5,0,0,0,0,ubersoci blackberri crackberri better actual twitter site wack iphon coolstorybro,10
6,0,2,0,1,0,0,real thug twitter confusedbymytimelin,4
10,1,1,1,0,0,0,yaaaaaaaay made tallman twitter stand baybeeee,6
9,0,2,0,7,0,0,final log back twitter,4
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
13,1,1,1,0,0,0,twitter lie rt lose friend get pregnant,7
23,1,4,1,1,0,0,rt anyon pleas explain us retweet issu happen mani not other twitter tweet tweep,14
7,0,1,0,0,0,0,twitter facebookoff good night everyon bye bye,7
21,0,4,0,1,0,0,anyon pleas explain us retweet issu happen mani not other twitter tweet tweep,13
21,0,1,0,0,0,0,everytim spazz twitter yall think chick done hurt feel aint annett no lol,13
9,0,1,0,0,0,0,nigga feel twitter hella funni,5
15,1,1,0,1,1,0,wowww watch twitter trend help predict futur http co brzlsgc via,11
6,0,1,0,1,0,0,twitter good night everybodi,4
7,0,1,0,0,0,0,facebook becom trashier trashier twitter,5
23,0,2,0,0,1,0,twitter age year day hour minut second find http co xncmtwwb twittertim,12
15,2,1,1,0,1,0,rt top twitter acronym abbrevi initi http co neqhcjsi via,10
11,2,3,1,0,0,0,rt fuckyoumean pittsburgh got best twitter,6
18,0,1,0,5,0,0,know peopl choos talk twitter number,6
2,0,1,0,0,0,0,goodnight twitter,2
22,1,1,0,0,0,0,watch new interview give prop twitter glad see thang,9
5,0,2,0,0,0,0,facebook twitter xd,3
25,0,3,0,0,0,0,shld creat busi take ppl twitter stream period time make nice book keepsak urwelcom,14
19,4,3,6,3,0,0,thanx twitter love earli ff case cant see keep go,10
14,1,2,0,0,1,0,twitter introduc free twitter web analyt tool http co hdljwzaw via report,12
3,0,1,0,0,0,0,sleep final twitter,3
9,0,2,0,1,0,0,tri identifi constantcontact expert anyon twitter,6
5,0,2,0,0,0,0,bedtim good night twitter goodnightworld,5
8,0,1,1,0,0,0,goin bed twitter dead tonight,5
13,1,1,0,0,1,0,top twitter acronym abbrevi initi http co neqhcjsi via,9
8,1,1,0,0,0,0,guess dat wat twitter lol,5
7,0,1,0,0,0,0,tire gt lt twitter,4
2,0,1,0,0,0,0,goodnight twitter ,2
12,0,2,2,0,0,0,ok ex girlfriend hack twitter funni,6
10,1,3,1,0,0,0,rt fuckyoumean pittsburgh got best twitter,6
10,1,3,1,0,0,0,rt fuckyoumean pittsburgh got best twitter,6
17,0,4,0,1,0,0,recruit tip ask not build person brand linkedin twitter facebook,10
9,1,3,0,0,0,0,fuckyoumean pittsburgh got best twitter,5
20,2,3,3,0,0,0,rt lmao rt well que bye twitter oomf finna start quotin line atl lol,14
25,1,1,1,0,1,0,straight outta hak mob rt month actual gettin twitter bee… cont http co qdmxbb,14
8,0,3,0,0,0,0,fuckyoumean pittsburgh got best twitter,5
11,1,3,0,0,0,0,know compo reppin twitter,4
2,0,1,0,0,0,0,twitter,1
5,0,2,1,0,0,0,pinto el sueño twitter,4
16,2,1,2,0,1,0,rt rt way use twitter classroom http co afhxmn,9
14,0,3,0,5,0,0,twitter dark goodnight yall thought abt get nasti lol,9
27,0,1,0,0,0,0,peopl wan na perceiv twitter pleas believ crazi bitch work slap everyon ass line,14
23,1,3,2,3,0,0,ultim twitter bff use eft turn frown upsidedown follow learn vip class rock,13
18,0,1,0,0,0,0,even skip newspap worri coz get news updat twitter,9
11,0,2,0,2,0,0,one tonight trip lol eff yal twitter,7
16,1,1,1,0,0,0,rt progress process surpris see sensibl topic trend worldwid twitter,10
19,1,1,0,0,0,0,mani peopl pay littl attent import issu strongli believ social media like twitter chang,14
19,1,1,0,0,0,0,would never use word playa player twitter restrict,8
3,0,1,2,0,0,0,twitter gn heartsuit,3
24,1,1,1,0,0,0,rt ok put bibl vers encourag post god twitter make sure stand word caus,14
7,0,1,0,0,0,0,hit sack earli night twitter,5
22,1,5,4,3,0,0,rt follow twitter fan facebook takeov immin hellyeah shirt til monday,11
8,1,2,0,0,0,0,follow twitter teamfollow lt,4
14,0,1,0,0,0,0,progress process surpris see sensibl topic trend worldwid twitter,9
12,1,2,0,2,0,0,alreadi purpl mine account facebook twitter,6
25,0,1,0,0,0,0,ok put bibl vers encourag post god twitter make sure stand word caus exampl,14
6,0,1,0,1,0,0,hoe follow like twitter,4
22,0,3,0,0,1,0,instal twidroyd twitter android phone free mute user http co emydlr,11
14,1,2,1,1,1,0,rt tire spammi twitter dm http co atmiomoo twitter spam,10
4,0,1,1,0,0,0,twitter lt,2
9,0,1,0,0,0,0,shout singl mother twitter,4
9,0,1,0,0,0,0,im tire gon na get bed peac twitter,8
3,0,1,0,0,0,0,well twitter,2
12,2,1,0,0,0,0,aye get bay da way swirlz got ta twitter,9
10,0,1,0,1,0,0,let go see trend twitter tonight,6
12,0,1,0,0,0,0,like kiss littl pink puss ll twitter dark,8
17,1,2,1,0,1,0,twittertip keep twitter follow http co oohypb rt,8
2,0,1,0,0,0,0,twitter,1
8,1,2,1,1,0,0,rt twitter keep sleep soaddict,5
7,0,1,0,1,0,0,shout ou follow twitter,4
16,1,3,1,0,1,0,rt way use twitter classroom http co ljinse educ ntchat,10
14,1,1,0,0,0,0,need take ass sleep grown folk hour twitter,8
14,0,1,1,0,1,0,twitter buzz build occupi wall street movement chart http co mtdvroij,11
22,0,3,0,0,0,0,wendywilliam said woman bitch pleas stop lien twitter nationaltv know man,11
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
28,0,2,1,4,0,0,put eva come mind twitter let tri ima rat someth smh nerv dese nigga,14
13,0,1,1,0,0,0,gn twitter,2
15,0,1,1,0,1,0,twitter buzz build occupi wall street movement chart http co eqdu twitter,12
8,0,1,0,0,0,0,slackin twitter game,3
24,1,1,1,0,0,0,rt twitter apolog line regardless sum promis remain humbl keep public ey,12
22,0,4,0,1,1,0,brilliant spare min watch share much http co tewnhhuk twitter linkedin facebook,12
6,0,2,0,1,0,0,twitter keep sleep soaddict,4
10,0,1,0,0,0,0,twitter make ass stay later plane,6
4,0,1,0,0,0,0,follow interest twitter,3
18,1,3,2,0,0,0,lmao rt well que bye twitter oomf finna start quotin line atl lol,13
7,2,2,0,0,0,0,drug sever twitter tumblr,4
16,1,3,1,1,1,0,rt stuck facebook sorri http co aghbaqmn twitter googl facebook,10
3,0,1,1,0,0,0,gn twitter,2
22,0,3,0,0,0,0,rambl facebook keep forget twitter rememb come back everi second,10
24,0,2,0,1,0,0,twitter apolog line regardless sum promis remain humbl keep public eye iloveyahennessyn,12
18,3,2,1,0,1,0,thing know twitter http co llrxr via rt fact,9
2,0,2,0,0,0,0,goodnight twitter,2
12,1,1,0,0,0,0,think need cool roll twitter game,6
17,0,3,0,0,0,0,thing heatmeup peopl put facebookpost dont even twitter getaclu,9
2,0,1,0,0,0,0,goodnit twitter,2
23,0,7,1,1,0,0,curios doesanyoneknow twitter to use hashtag eggregi seem tonight,9
12,1,2,1,0,0,0,rt twitter status never post facebook,6
25,1,1,1,2,0,0,name twitter ur not bcuz minut goin ham lol sayin,10
12,0,2,0,1,1,0,tire spammi twitter dm http co atmiomoo twitter spam,9
4,1,1,0,0,0,0,welcom twitter,2
19,0,1,0,0,0,0,funni take time preciou twitter time monitor judg say,9
10,0,1,0,0,0,0,twitter honey freak know anymor gt lt,7
5,1,1,0,0,0,0,congrat join twitter,3
22,2,2,0,0,0,0,flirt twitter start make think guy got crush bromanc,9
30,0,2,1,4,0,0,twitter pleasur go exercis eat dinner possibl back sleep bless,10
8,1,2,0,0,0,0,okuprettybut never talk shit twitter,5
22,0,3,0,3,0,0,ihateitwhen think cool twit da tym grab da fone load twitter would forgotten dumbass,14
16,0,2,0,0,0,0,lol itss ben year sinc twitter ju start use,9
20,1,1,2,4,0,0,rt follow ppl unfollow yourlameashel tryna make seem like somebodi import onl,12
7,0,1,0,0,0,0,want twitter cypher,3
22,2,3,2,1,1,0,rt long await way make clear roi twitter http co rjywgr socialmedia via gosoci,14
24,0,2,0,0,0,0,real tell ur man ur gf roast ex twitter like good job babe lol,14
10,0,2,0,0,0,0,twitter status never post facebook,5
18,4,3,0,2,0,0,pleas could somehow convinc hemo join twitter need awesom glee,10
23,0,3,0,0,1,0,instal new twidroyd twitter android phone free give tri http co ekhjmgp,12
17,0,2,0,0,0,0,amp im go sleep gt lt well good night twitter,10
14,0,1,0,1,0,0,get readi bed school tomorrow evacu school night twitter,9
11,1,2,0,1,0,0,twitter see ya love sweetdream heartsuit,6
4,0,1,0,0,0,0,goodnight everyon twitter,3
7,0,1,0,0,0,0,want make twitter,3
4,0,2,0,0,0,0,good night twitter twittertweet,4
17,1,1,1,1,1,0,rt twitter thank read great tweet help live better bow http co fnkbwf,13
7,2,1,0,0,1,0,http co eytmczj twitter,4
2,0,1,0,0,0,0,twitter,1
11,0,1,0,1,0,0,twitter thank read great tweet help live better bow,9
8,0,1,0,0,0,0,might call night goodnight twitter,5
18,0,2,7,2,0,0,search facebook facebook twitter indi artist music network worldwid add twitter follow network,13
10,1,1,1,0,0,0,rt famou wrestler razor ramon trend twitter,7
16,8,1,8,0,0,0,rt simpli da best twitter tweep,6
9,0,1,0,0,0,0,gon na crash pretti tire night twitter lt,8
14,0,3,0,3,0,0,twitter happen facebook mind myspac everyon,6
9,1,1,0,0,0,0,hey brotha forgot twitter,4
29,1,1,0,0,0,0,twitter need save tweet text function could st save th recent msg twitter site read later,16
21,1,4,1,1,1,0,rt follow twitter like foundat facebook http co kggphz togeth stop humantraffick,12
12,0,3,0,0,0,0,think addict check email twitter facebook,6
17,0,6,1,0,0,0,retweet rt babymamadrama babydaddydrama twitter everyon read blog www cpc blogspot com,12
16,2,3,2,0,1,0,thank irma twitter busi novemb http co gordfdj twitter melbourn busi,11
23,1,2,0,0,1,0,pl let us know need help music market promo got twitter youtub lock http co fcpbcqlo,16
14,0,8,0,2,0,0,ireallyhatewhenpeopl typ th use hashtag everi word twitter,8
12,0,2,1,0,1,0,twitter buzz build occupi wall street movement chart http co ghcezyk,11
14,0,2,1,0,1,0,enjoy twitter buzz build occupi wall street movement chart http co vkjwatsr great,13
18,1,4,2,1,1,0,rt facebook like worth busi http co bstwu smm socialmedia twitter,11
10,0,1,0,0,0,0,she freak philosoph twitter lol girl bye,7
7,0,2,0,0,0,0,got ta get back twitter grind,6
11,0,3,0,0,0,0,best night inna newbestfriend wish kid twitter amaturehour,8
6,1,1,1,0,0,0,rt ima addict twitter,4
21,1,2,1,1,0,0,lovat wan na fan book let know ill send wat needsb via twitter,13
5,0,2,0,0,0,0,sleeep goodnight twitter,3
6,0,1,0,0,0,0,much twitter take break clubsuit,5
8,0,3,0,0,0,0,chickz twitter stay mommi,4
18,0,1,1,0,0,0,wow ju made twitter reallli dnt kno use neea alittl help,11
8,0,1,0,2,0,0,twitter upload tweetdeck laptop,4
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
20,0,1,0,0,0,0,peopl take way serious especi twitter amus say least bless heart,11
3,0,1,0,0,0,0,twitter goin hammer,3
6,2,1,0,2,0,0,twitter also,2
4,1,1,0,2,0,0,welcom twitter,2
10,2,1,1,4,0,0,hello welcom twitter rt hello accu med,7
23,1,1,0,2,0,0,chang nick no longer see tweet timelin anyth wrong twitter,10
4,0,1,0,0,0,0,ima addict twitter,3
18,2,1,1,2,0,0,everyon sure follow twitter check boy ct stand,8
11,2,1,1,1,0,0,rt tweet offici still aliv twitter,6
3,0,1,0,0,0,0,good morn twitter,3
16,1,1,0,0,1,0,way use twitter profession advantag http co exkw,8
17,2,2,0,0,0,0,winnipeg need better local news coverag tire not know thank twitter,11
3,0,1,1,0,0,0,brb twitter,2
11,1,1,0,1,0,0,thank follow us twitter awesom name btw,7
4,0,1,0,0,0,0,good night twitter,3
14,2,2,1,0,0,0,rt post twitter much like eri sec damn,8
13,3,1,0,0,0,0,step twitter game start catch,5
7,0,1,0,1,0,0,good morn twitter nice day,5
16,0,2,13,1,0,0,looong minut twitter im back cloth line swagg,8
12,1,2,0,0,0,0,post twitter much like eri sec damn,7
15,0,4,0,0,0,0,everybodi twitter go tha bathroom say bloodymari time wit tha light,11
26,0,1,0,1,0,0,thought chang twitter profil tall dark singl think could take respons lol night folk,14
4,0,1,0,0,0,0,follow interest twitter,3
25,0,3,0,2,0,0,month actual gettin twitter twitterjail lik time thuglif long sentenc lol,11
16,0,4,1,1,1,0,facebook like worth busi http co bstwu smm socialmedia twitter,10
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
29,0,1,0,0,0,0,dear twitter know awesom could write new profil realli know best,11
13,0,1,0,0,0,0,bout pull see twitter ass gone flip,7
16,1,6,0,0,0,0,shout man reach tweet twitterswag twitterd twittermileston twitter twitter tweet,10
5,0,2,2,0,0,0,goin bed goodnight twitter,4
16,0,1,0,0,0,0,abl share thought world awesom gt gt hooray twitter,9
18,1,1,0,0,0,0,true delight see twitter rock hous tonight,7
2,0,1,0,0,0,0,goodnight twitter,2
21,1,4,1,1,1,0,rt follow twitter like foundat facebook http co acapi togeth stop humantraffick,12
3,0,2,0,0,0,0,nite twitter follow,3
6,0,1,0,0,0,0,time bed good night twitter,5
5,0,1,0,0,0,0,want say nite twitter,4
7,0,1,2,6,0,0,everybodi somebodi twitter fake ass,5
14,1,1,1,0,1,0,rt use twitter gener traffic websit http co ymnkd,9
20,0,2,2,5,0,0,follow ppl unfollow yourlameashel tryna make seem like somebodi import twitter smh,12
